,customer_email,current_year,last_year
48880,dgsolvrona@gmail.com,51.69,74.73
48881,qjntxjxsto@gmail.com,216.63,18.47
48882,pxmbgmawvb@gmail.com,140.27,38.95
48883, qcprxlodba@gmail.com,246.55,241.65
48884,cpzzkfqvws@gmail.com,164.76,148.76
48885,llfdnfizwt@gmail.com,192.97,110.48
48886,ojujkguqmw@gmail.com,107.25,227.05
48887, pwxhrgvpln@gmail.com,171.62,195.37
48888, lzxgmfxfte@gmail.com,104.17,66.14
48889, puwsiyqfnl@gmail.com,205.99,231.95
48890,dspdvlvrqt@gmail.com,164.39,198.2
48891, cvqiglizyy@gmail.com,236.39,233.42
48892, ocqhvwgeqp@gmail.com,81.62,32.78
48893,waitovqhec@gmail.com,247.89,246.27
48894, edjtnnibzd@gmail.com,211.23,57.28
48895,dyqnxslrzf@gmail.com,80.48,207.49
48896, ngflygwqqn@gmail.com,70.71,175.63
48897,hizqbxldzf@gmail.com,28.52,52.24
48898,cazbpfhkpx@gmail.com,188.81,204.56
48899,wwtyruhjlk@gmail.com,66.11,89.61
48900,vultgoeysg@gmail.com,246.73,153.02
48901,ijsrmanmxq@gmail.com,118.01,43.99
48902,jfxfcexsjr@gmail.com,29.55,83.5
48903, qkkmsttsbx@gmail.com,182.01,185.08
48904,zofwlgykyq@gmail.com,103.12,126.35
48905,tauanrjqky@gmail.com,29.09,231.65
48906, chgdixkmqf@gmail.com,82.81,43.05
48907, bhsuvcingt@gmail.com,223.6,74.88
48908, nzxwtplwrh@gmail.com,222.28,192.92
48909,vjreyifqct@gmail.com,77.26,63.06
48910,abjlqfacso@gmail.com,100.31,77.76
48911, hmzfeqvsft@gmail.com,177.16,117.36
48912,cifeeoddpi@gmail.com,227.56,248.99
48913, tbywsrcgnw@gmail.com,152.48,134.04
48914, sdylrgjayy@gmail.com,11.3,56.68
48915, abweuercjp@gmail.com,150.17,166.45
48916,ykqxopwrwn@gmail.com,117.55,117.38
48917, jlgwvakwlz@gmail.com,118.29,218.63
48918,wsrodhrbfw@gmail.com,248.33,138.85
48919, tlhwfnxhie@gmail.com,28.83,113.34
48920,nooczzunkd@gmail.com,160.64,141.61
48921, rgesjiutby@gmail.com,41.17,55.58
48922, xumcgpydqd@gmail.com,105.99,72.7
48923,hpuvwgtojg@gmail.com,109.52,63.97
48924, zzmhjwjomy@gmail.com,131.36,24.61
48925,kfmapahtuf@gmail.com,27.98,72.9
48926, aduvpsxgkc@gmail.com,126.79,86.24
48927,wtdeubvgwy@gmail.com,74.8,95.09
48928,hupejrjldl@gmail.com,158.23,72.15
48929, qqbkudeand@gmail.com,123.49,41.39
48930,isiqmlcztj@gmail.com,246.3,71.26
48931,eharoapnuv@gmail.com,120.66,244.76
48932,vbtmdecmlg@gmail.com,91.2,73.51
48933,lctmqjztqq@gmail.com,144.15,70.88
48934, kcvithlgnm@gmail.com,13.54,66.6
48935,zrmxccvvks@gmail.com,96.71,131.81
48936,hcwugazgkr@gmail.com,233.7,222.37
48937,nlskdcmcdh@gmail.com,243.28,83.42
48938, hcltpmfhnx@gmail.com,89.57,201.33
48939,nwbyfbqspj@gmail.com,113.71,76.21
48940,xevqsxuppj@gmail.com,158.64,26.36
48941,snkobbiecq@gmail.com,220.1,11.66
48942,zzmbmvnlhr@gmail.com,199.48,34.55
48943,fgfcifowwu@gmail.com,133.54,211.47
48944,gcmvlofbym@gmail.com,10.9,194.51
48945,qnjutxfqwa@gmail.com,72.65,12.29
48946,uohllhdgjf@gmail.com,117.3,41.74
48947, oypqssxmlx@gmail.com,35.02,17.38
48948,wpmednztip@gmail.com,150.82,98.04
48949, modtoxybit@gmail.com,32.26,169.9
48950,bhxgkilpts@gmail.com,96.62,143.14
48951,vrltqzgynz@gmail.com,165.59,238.95
48952,tlceyshrkt@gmail.com,142.11,112.06
48953,ohmkjhnguy@gmail.com,11.46,7.8
48954, emlbfrsmdo@gmail.com,153.24,169.52
48955,uxkqfonsaw@gmail.com,216.79,176.74
48956, raosewytyg@gmail.com,227.84,249.11
48957,fpqzcamgod@gmail.com,218.13,150.8
48958,mqjtfjrzfz@gmail.com,153.08,226.69
48959, zkbuavyzqd@gmail.com,243.1,79.33
48960, cccpzlxbly@gmail.com,174.44,26.79
48961, xsyglzqyfc@gmail.com,174.86,39.39
48962,shfuikvwgs@gmail.com,110.09,53.28
48963,witawpjyyh@gmail.com,52.66,18.97
48964,aiqxxrptok@gmail.com,53.82,104.51
48965,rcpjdnezcr@gmail.com,161.89,58.1
48966, lbvsopuleq@gmail.com,28.79,13.96
48967,pgffbjvzjr@gmail.com,179.07,229.68
48968,urogklqati@gmail.com,149.73,81.24
48969, xwkdzuymcj@gmail.com,204.4,80.35
48970,rdstbzlrts@gmail.com,13.25,65.8
48971, igynzgypis@gmail.com,111.27,241.48
48972,jxjmuqxkko@gmail.com,180.18,206.36
48973, gvbbureqqb@gmail.com,126.34,51.89
48974, nnbkvrkulf@gmail.com,197.35,43.13
48975,vkzhtatrjp@gmail.com,31.95,154.89
48976, urctmudlor@gmail.com,161.66,188.61
48977,eaqmoofith@gmail.com,8.72,13.67
48978,tmeipywhzk@gmail.com,237.41,95.98
48979, diwqlhdzyg@gmail.com,38.27,147.0
48980,vwietiexmz@gmail.com,240.64,131.02
48981, jkrafhqkdg@gmail.com,246.56,67.03
48982, uiyckhkiev@gmail.com,25.57,18.92
48983, cmjffrpzfl@gmail.com,111.72,139.35
48984, slenybqqei@gmail.com,200.59,85.06
48985,weixmsytww@gmail.com,156.11,32.88
48986, phhdmdkbgq@gmail.com,84.8,38.72
48987,axuspekgmv@gmail.com,77.92,94.2
48988, tynpdpdkqb@gmail.com,173.78,95.5
48989,gksrpltzzz@gmail.com,172.62,147.87
48990, qddsdxrieb@gmail.com,157.53,160.9
48991,bkdgqvminv@gmail.com,55.51,23.92
48992, pihttumlfu@gmail.com,37.49,187.3
48993, fswrluebxs@gmail.com,139.02,103.79
48994,auihidlzrz@gmail.com,209.04,195.1
48995,rncvnubodr@gmail.com,29.57,27.64
48996, ntgyruiuoj@gmail.com,68.22,102.45
48997,unxokqqevr@gmail.com,249.39,21.26
48998, fqstbcdgwl@gmail.com,192.89,181.24
48999,llhbgvinhw@gmail.com,91.9,148.76
49000,tmbtqvtztc@gmail.com,58.78,94.05
49001, jwkkrvgoco@gmail.com,41.68,110.63
49002,mwkuuzmlbx@gmail.com,239.4,166.11
49003, gvstfwtzlw@gmail.com,3.05,52.16
49004,uoqorqknbh@gmail.com,54.52,73.5
49005,zrbaqicdyh@gmail.com,156.91,110.19
49006, xxczfqavss@gmail.com,7.56,92.96
49007, nbrynjqljd@gmail.com,87.29,69.64
49008, fsofamwqze@gmail.com,77.66,57.33
49009,godmhfzmsd@gmail.com,161.8,23.22
49010,mxnrmcorrs@gmail.com,18.05,21.44
49011,aonzfpzkkj@gmail.com,132.7,84.38
49012, vihrpsdcrb@gmail.com,67.78,247.47
49013,hlepppcnsh@gmail.com,38.3,147.36
49014, uywxoklrso@gmail.com,83.83,78.44
49015,cgorrhymxz@gmail.com,110.14,187.66
49016, pgcxcpoeeb@gmail.com,185.94,13.32
49017,musaoaaksh@gmail.com,209.58,147.72
49018, sswuhwezdf@gmail.com,168.92,83.03
49019, kweqtbelwv@gmail.com,76.87,215.22
49020,chlzsbovar@gmail.com,147.48,241.04
49021, fwxprlkyfd@gmail.com,62.35,48.64
49022, zdgziilxdr@gmail.com,158.93,122.87
49023,ligiumexhq@gmail.com,215.93,122.83
49024,yshwybglup@gmail.com,27.81,133.65
49025, jaruogcjoq@gmail.com,226.67,172.42
49026,cncjocuqtl@gmail.com,80.24,98.82
49027,zskivvovue@gmail.com,105.51,208.56
49028, oddywqzoem@gmail.com,80.45,164.8
49029,qhujqxzhoc@gmail.com,109.1,113.69
49030, zayuvxaysf@gmail.com,12.39,49.36
49031,fgaxblnlph@gmail.com,43.02,19.96
49032,jturedzyrh@gmail.com,67.74,169.96
49033,bjfpluraqe@gmail.com,152.95,243.84
49034, nipkumfjvx@gmail.com,22.54,220.73
49035,nfdhlfyijg@gmail.com,30.2,240.81
49036,zuxxyqftcn@gmail.com,9.46,165.2
49037,juxajpvpiz@gmail.com,151.4,19.37
49038, zezteyugtd@gmail.com,248.86,126.82
49039,tjtieuxmfh@gmail.com,221.11,40.04
49040, wnuzzjztzf@gmail.com,207.17,125.86
49041, sgtjqesgzp@gmail.com,108.95,202.2
49042, ufyoomnthn@gmail.com,38.7,158.71
49043, sejajurwfc@gmail.com,5.46,115.12
49044,yytfotlsfn@gmail.com,193.0,186.15
49045, nzmpctfwcc@gmail.com,167.95,61.34
49046,hykaxojqel@gmail.com,179.57,61.92
49047,srlkubfpxu@gmail.com,180.31,93.48
49048,yvyyxhmonw@gmail.com,112.18,226.0
49049, vqvumzjpul@gmail.com,174.65,218.72
49050, xfozuxvula@gmail.com,59.63,150.4
49051,rquqzxloyj@gmail.com,23.8,213.74
49052, elivxnseus@gmail.com,228.55,178.27
49053,vnbxqcmdjj@gmail.com,153.02,128.75
49054, snoqwygbjv@gmail.com,74.49,87.69
49055,jgfyelxpak@gmail.com,108.04,111.41
49056,dufphqanmq@gmail.com,10.34,77.98
49057,scehcpwpob@gmail.com,45.79,166.39
49058, bswjdzjgrz@gmail.com,139.19,189.89
49059,tgrmkztqrh@gmail.com,68.71,202.63
49060,hcumglgpmg@gmail.com,100.09,177.36
49061, imcbbetdpl@gmail.com,235.46,22.97
49062,typtztmret@gmail.com,76.6,94.95
49063, qgyrzjkcty@gmail.com,43.78,6.95
49064,fzdodjxsug@gmail.com,10.9,52.28
49065, jmehrdmcfu@gmail.com,216.37,137.1
49066,daixifxvwp@gmail.com,210.1,76.3
49067,hvxrulptyp@gmail.com,229.96,60.34
49068, yqugzvhyhu@gmail.com,72.85,195.81
49069,pnrxcroykd@gmail.com,33.27,160.78
49070, qkqkzvlgwb@gmail.com,85.37,44.49
49071,pbdkzlasyg@gmail.com,67.34,96.11
49072, sxvglfujjv@gmail.com,223.91,110.57
49073,civywlkedn@gmail.com,94.78,232.63
49074,nyksmxixor@gmail.com,54.67,223.28
49075,dumoxnxztf@gmail.com,116.75,244.36
49076, tskvyibugf@gmail.com,210.18,65.84
49077,ijbbtiudcz@gmail.com,70.17,109.67
49078,mybncwcsfl@gmail.com,152.55,147.42
49079, zdrswixkdp@gmail.com,52.57,200.48
49080,tklsznasim@gmail.com,46.9,138.4
49081,btgrlyjrja@gmail.com,112.78,243.17
49082,gfedjpxxrg@gmail.com,122.05,195.02
49083,qahqdsnhat@gmail.com,191.38,129.71
49084, syaxansjya@gmail.com,26.85,35.65
49085,vwjiufxyde@gmail.com,152.96,179.75
49086,pcnnmuevsz@gmail.com,139.7,50.34
49087,csyqwdvayj@gmail.com,22.26,64.91
49088,tfhxubwbiq@gmail.com,109.29,115.81
49089, jssjlupckj@gmail.com,132.0,26.64
49090, ykctafwjew@gmail.com,207.57,110.0
49091,mdyomxmfor@gmail.com,162.84,138.5
49092, pzxsfpehat@gmail.com,167.35,67.79
49093,criwysfblc@gmail.com,181.66,247.46
49094, rdgbiddstf@gmail.com,33.81,150.3
49095,yrtyekvywx@gmail.com,157.24,134.89
49096,qtybeuxwyw@gmail.com,44.79,204.5
49097,lbbmfsxsbc@gmail.com,167.33,189.23
49098,ejhyuwicux@gmail.com,67.27,56.94
49099, tcoqqpnnrc@gmail.com,86.4,48.0
49100,whtxktoast@gmail.com,220.65,195.04
49101,naygpiokmg@gmail.com,199.79,17.78
49102,yzxlltlpds@gmail.com,55.69,55.87
49103,inqxmfzmpb@gmail.com,29.05,51.41
49104, slfpqoyjoo@gmail.com,87.4,218.95
49105, wtsvzijvmk@gmail.com,246.87,127.66
49106, nuwvtmibkj@gmail.com,208.13,170.68
49107,mrhsqpxhoc@gmail.com,71.39,188.54
49108,ncnclggtbo@gmail.com,120.45,18.52
49109,viddeywjja@gmail.com,33.15,176.43
49110, canrhgtico@gmail.com,178.47,75.29
49111,eaiptjrgua@gmail.com,93.68,218.78
49112,ldwntmptgt@gmail.com,181.21,101.38
49113, epogycanal@gmail.com,63.62,129.18
49114, doywzvayib@gmail.com,201.17,118.13
49115,onxjmpbsdi@gmail.com,99.77,196.77
49116,wsjkjxgcct@gmail.com,156.09,104.22
49117,nmhdrrffwd@gmail.com,206.42,20.72
49118,ltdsldxckq@gmail.com,159.08,41.49
49119, vtxjzuytqj@gmail.com,249.02,177.85
49120,ytvudjolzz@gmail.com,101.18,215.31
49121,kuqykdwtdn@gmail.com,198.51,167.39
49122, cehlqxzaaw@gmail.com,171.02,80.42
49123,fyysagvmtp@gmail.com,87.96,134.82
49124,vyiseulkwx@gmail.com,132.72,55.96
49125,osnmhivzzk@gmail.com,90.39,184.55
49126, imzssfoirl@gmail.com,26.15,69.14
49127,qesvciscpm@gmail.com,100.08,6.7
49128, cuugjznldt@gmail.com,27.7,245.48
49129, xvyusnkcga@gmail.com,215.0,230.13
49130, iiszhgnuus@gmail.com,163.31,49.58
49131,tfupylmyez@gmail.com,90.6,122.8
49132,pdqcwyezet@gmail.com,39.42,55.71
49133,ijrirlztpp@gmail.com,136.75,146.1
49134, tezturglcc@gmail.com,166.31,220.3
49135,gbnpqoctdo@gmail.com,185.98,65.91
49136, sjiutvacym@gmail.com,60.05,76.65
49137, vlejlkfwzx@gmail.com,68.76,85.09
49138, sjfzxitikq@gmail.com,9.54,232.79
49139,oybwtsrmel@gmail.com,25.08,6.44
49140,uyiqqkascf@gmail.com,34.2,92.47
49141,hkhenrmvll@gmail.com,104.71,48.57
49142,upohrfbkur@gmail.com,202.95,24.88
49143,uibfcgdvwr@gmail.com,248.23,132.47
49144,enzvaxdceb@gmail.com,204.87,195.58
49145,fwhybwtloy@gmail.com,179.98,91.38
49146,wgdsqogpxh@gmail.com,247.26,194.37
49147,nqhwrdzvlr@gmail.com,66.67,41.88
49148,npwdunbvua@gmail.com,196.34,81.18
49149, ctkngtfetr@gmail.com,15.71,15.51
49150,ymgltjfufh@gmail.com,46.87,69.24
49151, stymwoapkf@gmail.com,11.68,204.65
49152,wvubphxhld@gmail.com,17.55,115.39
49153,uydtnqkhtz@gmail.com,189.85,126.14
49154, qcwsuckolq@gmail.com,82.33,3.5
49155,jnszdpetzv@gmail.com,199.09,32.92
49156,esadyxdups@gmail.com,39.82,190.65
49157,xupgedstsn@gmail.com,34.43,92.01
49158, evpytxshxl@gmail.com,131.23,172.34
49159,kbzyohlmfh@gmail.com,239.37,240.91
49160,airdbqfrqi@gmail.com,157.81,39.52
49161, kzyujbpbqr@gmail.com,29.45,197.89
49162,bauolgwrkd@gmail.com,128.26,69.27
49163, rzoldejihn@gmail.com,205.36,237.45
49164, jyifketluz@gmail.com,9.42,117.6
49165,ulixldkgch@gmail.com,67.89,165.85
49166,pdkzgcnnvi@gmail.com,46.31,181.12
49167,ldhgdutdgk@gmail.com,77.3,19.41
49168, gkiayorrmk@gmail.com,205.26,228.02
49169,tmuhleczpz@gmail.com,102.32,199.0
49170,crucmquwcy@gmail.com,108.24,140.38
49171, creprqbhns@gmail.com,37.05,161.72
49172, jiwbcckwzh@gmail.com,239.58,94.48
49173, dphtbwnfed@gmail.com,220.9,73.2
49174,rnpilquilu@gmail.com,24.61,242.98
49175,qlezubfmjz@gmail.com,121.49,66.99
49176,ghyzujlweu@gmail.com,101.34,78.5
49177,dgerntwlwz@gmail.com,134.34,220.38
49178, mhljrhzfod@gmail.com,137.59,240.68
49179,qeskanclma@gmail.com,5.39,87.58
49180,zzonxzeeau@gmail.com,248.75,75.13
49181, aqfnwqqmni@gmail.com,215.92,40.04
49182,imwmtamuij@gmail.com,11.91,63.32
49183, iobvalrlxs@gmail.com,162.96,132.71
49184,ipwsiejtfy@gmail.com,219.41,140.47
49185,fopefrqxva@gmail.com,199.72,39.73
49186,qbjciuuopl@gmail.com,231.64,144.54
49187,ovexmszfcw@gmail.com,95.47,130.6
49188,psrgrriwdq@gmail.com,63.04,235.48
49189, wnsjasbacs@gmail.com,246.05,84.36
49190,ahkporklon@gmail.com,220.84,244.71
49191, cvofeuixwb@gmail.com,41.5,48.78
49192,poxeivtcrv@gmail.com,196.54,246.57
49193,zyosngydlz@gmail.com,74.17,179.2
49194,pnnxkpriaq@gmail.com,162.65,74.16
49195, uubpxkimch@gmail.com,14.66,94.53
49196,gmhyglsfhf@gmail.com,37.5,249.11
49197,glladwrvwo@gmail.com,83.25,172.2
49198, pmtijujokh@gmail.com,59.85,227.13
49199, qhoizmibfi@gmail.com,115.21,160.71
49200,ivindugoed@gmail.com,210.59,223.57
49201,tsgkljvsrv@gmail.com,14.14,170.36
49202, qvcphistkv@gmail.com,35.02,63.27
49203,lxgqwrmgkm@gmail.com,10.11,180.39
49204, wulggcpltk@gmail.com,105.04,5.64
49205, wavaujupaj@gmail.com,134.83,32.73
49206,rhunakzjvd@gmail.com,222.31,51.05
49207,kumbbuvkca@gmail.com,228.36,2.56
49208,kowrgrdnqd@gmail.com,13.87,222.7
49209,mgcujdopvi@gmail.com,142.51,157.39
49210, sxkcscprzb@gmail.com,83.56,25.05
49211,xsivjxdlxn@gmail.com,21.56,48.79
49212,pmgcdwufwp@gmail.com,170.81,232.37
49213,tovkycsgnk@gmail.com,27.87,129.17
49214,xshutmjwxd@gmail.com,92.14,95.68
49215,hwmqduvlul@gmail.com,28.78,199.19
49216,lhpodpyfnp@gmail.com,17.45,235.47
49217,xrmknaqahy@gmail.com,127.79,156.44
49218, damlqlvkwi@gmail.com,205.89,147.86
49219, tigzbuocrh@gmail.com,78.27,169.46
49220, fiimscfvnq@gmail.com,221.81,189.65
49221,tonvonpthp@gmail.com,72.12,192.54
49222,kkisubocki@gmail.com,156.73,226.18
49223,uaxsdtnune@gmail.com,67.13,187.71
49224,hbkbhyabbq@gmail.com,57.13,62.83
49225, ptkojrixop@gmail.com,11.75,62.8
49226,eewhhqemgw@gmail.com,110.91,82.19
49227, msfkrdjieq@gmail.com,113.69,88.52
49228,nbcjrhabdw@gmail.com,30.21,3.45
49229,wrqdguaoaa@gmail.com,55.78,198.92
49230,ietdvkjidr@gmail.com,35.92,147.39
49231, oqkpuliuxe@gmail.com,210.45,242.83
49232,joeambqxxm@gmail.com,132.0,232.43
49233, rnwxxascnz@gmail.com,137.66,248.32
49234,rjqtlvvfoj@gmail.com,94.81,20.58
49235,tjwshyxeci@gmail.com,152.36,64.65
49236,vbhauypjot@gmail.com,72.62,46.42
49237, vdyebpqjyl@gmail.com,241.49,99.31
49238, hwgcouvjoh@gmail.com,172.84,149.38
49239,rnpmmzxspm@gmail.com,182.49,229.56
49240,hyqjxelrko@gmail.com,242.99,114.51
49241,nxoddulifc@gmail.com,192.43,121.08
49242,xhwxovtqvb@gmail.com,22.52,105.05
49243, nbugynscpx@gmail.com,78.37,123.59
49244,tweqbqfydq@gmail.com,105.19,89.86
49245, ynilzouhpn@gmail.com,181.93,106.1
49246,xptocjewuk@gmail.com,2.45,233.1
49247,jmwxoooduv@gmail.com,11.44,11.91
49248,lspnvgsyph@gmail.com,196.98,83.19
49249,zttvnmspnk@gmail.com,151.3,97.73
49250, kycfjphwhm@gmail.com,103.02,217.54
49251,tbdbbopmte@gmail.com,79.94,55.65
49252,oxlddysudq@gmail.com,150.49,129.97
49253,mdtmssfhcb@gmail.com,90.17,18.31
49254,tbdeplyhvp@gmail.com,131.48,149.24
49255, suygkmfieb@gmail.com,85.14,198.14
49256,oebglmsunn@gmail.com,248.01,113.07
49257,umkxkvrivk@gmail.com,229.42,92.54
49258,uxwntnjvsc@gmail.com,48.35,221.37
49259,bokewlcspy@gmail.com,222.84,70.46
49260, evtqkundxq@gmail.com,12.33,158.34
49261,smdwhonvfh@gmail.com,30.69,98.96
49262,qndygvsjdn@gmail.com,175.5,229.79
49263, dviodepnzh@gmail.com,76.68,57.11
49264,jksgfuqamd@gmail.com,167.46,118.9
49265,hmfsgxqgmc@gmail.com,131.03,54.73
49266,wqzockrdxg@gmail.com,209.38,116.92
49267, qwwplcgoxx@gmail.com,151.5,139.07
49268, warpfwlbta@gmail.com,7.38,204.15
49269,kjwtdsybyi@gmail.com,73.85,44.35
49270, giktloyhiv@gmail.com,26.9,162.32
49271,hvcdbekmtq@gmail.com,76.6,228.92
49272, dlaoawuxlk@gmail.com,98.13,249.65
49273,ypeigcrhou@gmail.com,212.33,19.48
49274,cfgfbkniho@gmail.com,9.69,26.48
49275,nvokykalmb@gmail.com,36.39,181.1
49276, qflsvmlihq@gmail.com,212.02,53.45
49277,xehukzephc@gmail.com,114.99,179.16
49278,wiwtaepclv@gmail.com,172.73,176.39
49279, zomaaowkhw@gmail.com,35.8,243.6
49280,dmyblikdnp@gmail.com,205.17,75.84
49281, ouwhplijnf@gmail.com,204.68,3.25
49282,iqhlzpnayw@gmail.com,171.75,12.0
49283,slhtmritop@gmail.com,196.38,21.42
49284,itjojkgizr@gmail.com,242.53,40.71
49285, pujklevhbs@gmail.com,93.68,134.5
49286,ilgluzknjp@gmail.com,240.27,207.39
49287, yhhrphthec@gmail.com,175.98,202.77
49288,igjlswkkfw@gmail.com,140.51,215.48
49289, gtyxjxdkam@gmail.com,84.63,190.05
49290,jjejnrrhzb@gmail.com,126.0,203.48
49291, xjrrqnhcbf@gmail.com,226.05,183.63
49292,wcrpxauimh@gmail.com,137.66,23.38
49293,anequrcfki@gmail.com,103.27,75.62
49294, eryfbjzznv@gmail.com,215.44,215.0
49295, vxjgzwsnvm@gmail.com,150.0,18.92
49296,dfkiynzmle@gmail.com,38.19,1.18
49297, glevgtkyuq@gmail.com,124.45,66.48
49298, bbzsvgrxac@gmail.com,161.66,193.09
49299,ycczlflaxg@gmail.com,14.78,212.58
49300, rayjzqzhkz@gmail.com,80.11,159.98
49301,bkfgywgikv@gmail.com,91.3,148.91
49302,nscdxkrtsj@gmail.com,125.8,41.87
49303,kblrlcfiiw@gmail.com,244.63,138.26
49304,uxuufoxssy@gmail.com,59.41,242.1
49305, qiuqczngjh@gmail.com,89.67,105.1
49306,vfosskzkdu@gmail.com,152.99,51.09
49307,prozvjnlza@gmail.com,74.68,214.14
49308, ubsvurimyz@gmail.com,241.87,223.13
49309,webgswjvub@gmail.com,159.34,149.33
49310,ynqdtzipur@gmail.com,25.59,249.8
49311,jmszposjla@gmail.com,156.05,211.99
49312, jhpdwkxmws@gmail.com,208.56,223.95
49313,forkhkczkc@gmail.com,156.18,76.8
49314,aktjhmppyr@gmail.com,177.66,88.29
49315, xawqkngnxs@gmail.com,5.89,107.18
49316, iovjcghuiw@gmail.com,77.54,200.13
49317, foqvoqombb@gmail.com,165.27,171.55
49318,hfixrjibmu@gmail.com,210.22,150.94
49319, bfvpqvqrvs@gmail.com,153.11,218.44
49320,nthhpcmydq@gmail.com,248.9,84.14
49321,daanqhvksw@gmail.com,242.58,205.07
49322,ouoecdjfyu@gmail.com,197.94,99.92
49323, pykabqneja@gmail.com,39.3,8.43
49324,wdbpaqifvl@gmail.com,74.3,188.24
49325,aiuqyealgz@gmail.com,132.33,242.92
49326,rederjysfb@gmail.com,247.69,198.4
49327, rizvwubzgp@gmail.com,39.89,113.83
49328,abmrospjrl@gmail.com,90.61,146.68
49329,gbwbligbwo@gmail.com,139.23,138.99
49330, flduizfubs@gmail.com,175.73,5.51
49331,strzumwovc@gmail.com,30.6,227.93
49332, itzdiqqqmo@gmail.com,204.56,65.56
49333,hvvmhenwoi@gmail.com,119.28,25.88
49334,ojuxhdhbqy@gmail.com,21.12,134.69
49335, savrdinpjm@gmail.com,43.83,143.44
49336,uxedhniads@gmail.com,41.18,142.81
49337, nuqtwdszno@gmail.com,239.29,126.89
49338, apciyxnjqo@gmail.com,29.46,92.33
49339,ptleuvqnow@gmail.com,179.41,74.81
49340,rgsinbvjnk@gmail.com,236.43,117.0
49341,luooggqoyx@gmail.com,5.77,145.56
49342,nimilhaowq@gmail.com,218.92,87.59
49343, etreuutbch@gmail.com,41.48,60.47
49344,tlylzemqkb@gmail.com,199.93,126.92
49345, zdbaubkkil@gmail.com,23.16,232.18
49346,ivjhpqxdln@gmail.com,193.27,28.54
49347, kycjhduqdk@gmail.com,50.92,49.89
49348,ydrhgfzwix@gmail.com,154.18,247.64
49349, leexwgllmq@gmail.com,144.75,158.12
49350,yhdhmdpbop@gmail.com,24.44,201.91
49351,gjnuwlvdmp@gmail.com,101.4,207.37
49352, yoinyxtehz@gmail.com,142.45,7.46
49353,umdjzufzak@gmail.com,180.31,161.23
49354,wpmmsleapj@gmail.com,179.03,189.87
49355, wxmeylooqb@gmail.com,26.04,6.14
49356,zjexzjbfml@gmail.com,215.67,79.5
49357,dflaflkukq@gmail.com,236.44,63.16
49358,btmsgjaggu@gmail.com,72.97,39.93
49359,ndyojorzgh@gmail.com,67.02,159.94
49360, mvrephehbs@gmail.com,68.49,5.85
49361, esdriytdah@gmail.com,47.09,174.74
49362,ebsszwhqrk@gmail.com,21.94,206.63
49363,dmqlnjygrd@gmail.com,169.81,171.66
49364,mtwrsgbykt@gmail.com,167.71,15.87
49365,mchstoworf@gmail.com,156.8,134.61
49366,obkyllyosb@gmail.com,209.09,181.16
49367, zslsljlrdf@gmail.com,190.06,65.2
49368,xcijbtemkd@gmail.com,139.8,238.03
49369,mlogfpiisa@gmail.com,152.47,54.14
49370, sfbfgnoavk@gmail.com,172.14,63.08
49371,rlcylcwhks@gmail.com,57.78,244.97
49372, cnmnhflgmu@gmail.com,143.01,131.06
49373, lxwdbgokkw@gmail.com,217.9,217.71
49374,ybrhhpeeer@gmail.com,28.65,155.69
49375,msxutymxba@gmail.com,70.41,72.23
49376,ocvrhhqlmn@gmail.com,249.81,125.73
49377, apkizngwwa@gmail.com,111.02,84.92
49378,fnixwjizwe@gmail.com,148.18,239.23
49379, ajpjeoecwk@gmail.com,218.74,4.24
49380, ykxhsazrir@gmail.com,219.7,84.98
49381,fctbozzwds@gmail.com,171.35,114.42
49382,wikdewzrih@gmail.com,181.12,197.78
49383,wzsccyrnrw@gmail.com,14.8,246.32
49384, rdgdyktqvu@gmail.com,31.71,175.2
49385, pzuejemjxj@gmail.com,246.91,60.71
49386, ncdqrvjkqb@gmail.com,82.27,23.47
49387,dfjpinqegs@gmail.com,101.17,130.38
49388,ynpsobkblj@gmail.com,239.98,77.39
49389,bkdynbrudi@gmail.com,154.43,207.21
49390,oxixkeihaw@gmail.com,18.03,191.88
49391,ltzkijzyre@gmail.com,213.09,117.15
49392,bvqchzeqps@gmail.com,234.09,96.05
49393,jtuesfgjil@gmail.com,8.04,197.88
49394,rmjiquslim@gmail.com,61.4,209.59
49395,mcgezfopxi@gmail.com,21.72,244.99
49396,uxtefysjse@gmail.com,181.95,218.37
49397,ieyjxqduqs@gmail.com,81.9,231.59
49398,fjsywacsdu@gmail.com,168.92,91.52
49399,qjidsthalh@gmail.com,178.17,228.93
49400, ytrrqejpyu@gmail.com,95.33,119.04
49401,nukgonsuzu@gmail.com,1.89,100.75
49402,lsxydctgio@gmail.com,106.19,22.18
49403,wcyiwqsomj@gmail.com,154.84,107.33
49404, mltwmiuhqp@gmail.com,143.7,234.38
49405, ooxefuxqkw@gmail.com,154.77,185.84
49406,qietxbsuwd@gmail.com,45.83,199.67
49407, ebickzenrb@gmail.com,41.68,71.08
49408,gvuiapbcaz@gmail.com,182.51,155.68
49409,juwfhlrsau@gmail.com,30.38,129.74
49410,hijncfjzxm@gmail.com,71.56,180.07
49411,iwsbazhlup@gmail.com,211.36,33.72
49412, joeuxwanyj@gmail.com,169.71,235.46
49413,dgyyizicwt@gmail.com,48.06,145.68
49414, uwatpmhwch@gmail.com,118.53,165.94
49415,lzeycichld@gmail.com,233.28,7.1
49416, udhjesajmp@gmail.com,78.51,26.17
49417, yppajbqzpv@gmail.com,132.12,227.15
