,customer_email,current_year,last_year
17455,ouyuiujdto@gmail.com,117.27,164.8
17456,moxsbhmcbz@gmail.com,175.72,235.77
17457,dtoalhhqzs@gmail.com,182.98,238.45
17458,lzhcnkjjmm@gmail.com,20.62,81.2
17459,kcdgxykqas@gmail.com,215.9,168.85
17460,oftobdupvp@gmail.com,138.29,31.41
17461,xjjawdecsc@gmail.com,97.69,194.55
17462,xutvlyogwf@gmail.com,191.96,139.63
17463,qmzzjwizbv@gmail.com,241.82,218.86
17464,agumlgzphp@gmail.com,196.71,156.97
17465,noojfqltih@gmail.com,133.67,212.18
17466,fbbuajeoeh@gmail.com,128.74,59.64
17467,hqaxbvwwgt@gmail.com,53.29,15.7
17468,esigmdobgf@gmail.com,115.14,226.16
17469,ndmwahxeho@gmail.com,120.4,37.85
17470,fjkpqapmhh@gmail.com,203.7,45.25
17471,webvnjaowm@gmail.com,121.4,62.02
17472,myelfhcvet@gmail.com,53.83,46.66
17473,dygikqnfoa@gmail.com,207.99,238.56
17474,hduunwubmb@gmail.com,74.28,49.61
17475,shryxhtjzt@gmail.com,78.67,74.42
17476,uwaahlttqd@gmail.com,26.77,215.47
17477,lzwzwovqof@gmail.com,173.6,203.84
17478,ncqtrfpcbf@gmail.com,108.67,241.15
17479,wpfuyiowxd@gmail.com,62.88,141.56
17480,iwzhcfrnls@gmail.com,14.74,191.42
17481,pvfmshnlur@gmail.com,246.69,49.65
17482,nlepstzcyy@gmail.com,121.38,21.13
17483,sqtbleuaqy@gmail.com,58.41,247.44
17484,ixgmlazqfh@gmail.com,97.37,66.34
17485,joopwknvfh@gmail.com,125.76,166.87
17486,soygkiqfko@gmail.com,31.87,122.6
17487,gorwlyvczn@gmail.com,136.81,69.58
17488,iiuucgsspk@gmail.com,213.3,58.33
17489,fkpfecubbn@gmail.com,128.05,117.4
17490,nopevdjkhl@gmail.com,172.83,89.74
17491,ubskydgxws@gmail.com,77.16,165.12
17492,etdmrqyuxd@gmail.com,101.03,238.49
17493,xqajyeropw@gmail.com,173.59,78.6
17494,ekkfjzqsho@gmail.com,97.6,175.03
17495,xzcyacqwax@gmail.com,64.74,101.08
17496,jrxizwtrbn@gmail.com,68.67,173.4
17497,chpqyczxyl@gmail.com,61.86,156.7
17498,prdhieklbi@gmail.com,100.69,10.31
17499,edhqkmusqf@gmail.com,38.07,242.14
17500,tmsruyxqoo@gmail.com,239.13,79.29
17501,ujjcwqvtgj@gmail.com,149.59,143.61
17502,bmliyiakky@gmail.com,170.07,112.63
17503,pqpqqlmspk@gmail.com,201.34,10.62
17504,inpicwnwqo@gmail.com,121.68,30.56
17505,vmxtttztss@gmail.com,127.73,51.39
17506,utrprigpso@gmail.com,175.76,14.6
17507,qciafeftcv@gmail.com,49.18,14.58
17508,enyswmrdpi@gmail.com,134.88,105.57
17509,mydpavadol@gmail.com,25.55,2.85
17510,wqrfqolfoa@gmail.com,229.67,44.98
17511,dibidrdzmc@gmail.com,214.27,21.7
17512,oyepfzedsi@gmail.com,84.49,157.99
17513,bbscmonfjr@gmail.com,63.64,83.82
17514,qxmsmowhsj@gmail.com,61.97,25.65
17515,lkihtmfiix@gmail.com,60.2,67.55
17516,bciwyisusg@gmail.com,11.86,158.18
17517,zeazgopqqc@gmail.com,194.01,247.24
17518,rxbworxuze@gmail.com,129.75,56.33
17519,kjxrwkentj@gmail.com,76.46,228.43
17520,iijhjluvpr@gmail.com,181.22,240.27
17521,xezuvpkkle@gmail.com,20.96,36.05
17522,olwfrpplyn@gmail.com,145.98,37.76
17523,nvvkkmgcvp@gmail.com,182.92,7.49
17524,vgpxpawrtq@gmail.com,214.85,73.03
17525,ylyyrsontc@gmail.com,238.07,97.95
17526,mgzncaopsv@gmail.com,16.79,144.33
17527,jskfwcompf@gmail.com,32.02,124.43
17528,cojtkhgwrh@gmail.com,8.79,42.1
17529,tuiuhgrxmd@gmail.com,162.69,141.39
17530,zkulgfytkh@gmail.com,214.15,249.76
17531,mnwejlfefb@gmail.com,149.87,165.23
17532,ucisjnyqps@gmail.com,200.53,123.32
17533,cufqnuojic@gmail.com,48.53,55.7
17534,laaxjhglyk@gmail.com,90.95,97.95
17535,vugwjjyemd@gmail.com,122.95,208.39
17536,ttaoxwcyrh@gmail.com,242.29,106.75
17537,edskbbqomt@gmail.com,161.94,54.57
17538,iwsbtivryf@gmail.com,114.81,59.43
17539,gvognzyxio@gmail.com,134.07,32.26
17540,jprgeaacfl@gmail.com,141.38,35.55
17541,hbnrpxxbjh@gmail.com,244.67,76.84
17542,nekekjudfx@gmail.com,14.15,159.0
17543,vlehkkrqlm@gmail.com,33.39,37.13
17544,uraocncqmr@gmail.com,143.11,174.53
17545,uecynofbul@gmail.com,155.41,108.38
17546,zhsotukwqm@gmail.com,216.66,126.93
17547,xpkcayodcf@gmail.com,189.81,197.55
17548,iwnhsthrjg@gmail.com,161.67,202.75
17549,jlhxcfebpu@gmail.com,127.5,151.22
17550,kcagtovftn@gmail.com,129.77,181.09
17551,yxkbcvddys@gmail.com,241.66,5.28
17552,ysaxvntkph@gmail.com,137.48,122.72
17553,ksmntoggsm@gmail.com,238.01,25.22
17554,yducyykpjq@gmail.com,222.38,227.65
17555,lomubdwymr@gmail.com,96.03,201.51
17556,nwjvaueayz@gmail.com,8.78,87.44
17557,qdsuzjeqyj@gmail.com,106.77,240.23
17558,tkxohrisrt@gmail.com,232.76,191.01
17559,ueaowqkwgj@gmail.com,121.66,246.13
17560,igxkklmvbp@gmail.com,112.96,111.25
17561,biarooahba@gmail.com,235.01,216.22
17562,oxyyzofmcb@gmail.com,111.67,72.05
17563,lyibyxoepx@gmail.com,189.33,148.58
17564,sproaoemdm@gmail.com,249.62,111.7
17565,izluehmhde@gmail.com,238.0,14.58
17566,uwstbynfho@gmail.com,68.03,136.97
17567,mnyhlpxxvt@gmail.com,77.5,74.73
17568,ichiqskrbo@gmail.com,177.84,84.74
17569,orqspzdjeu@gmail.com,193.34,171.85
17570,vperidcscc@gmail.com,113.38,201.36
17571,nzrlvvqxqz@gmail.com,229.68,151.0
17572,vzsubwshjv@gmail.com,19.39,240.14
17573,bmkvprgdld@gmail.com,91.6,125.48
17574,keabokhnfv@gmail.com,223.37,57.26
17575,kkvhaocegd@gmail.com,69.92,17.16
17576,rqlbginynu@gmail.com,199.52,122.3
17577,unpbrcrosw@gmail.com,100.05,63.37
17578,enbfxllnyb@gmail.com,236.83,123.25
17579,xuaiegbanw@gmail.com,131.08,186.2
17580,jmiddtdrwz@gmail.com,138.36,173.51
17581,cwtgvpzldd@gmail.com,80.14,205.9
17582,rcanyscytx@gmail.com,28.71,94.06
17583,voxcxscgrs@gmail.com,170.98,15.23
17584,bgxfgbxlrn@gmail.com,219.31,188.36
17585,aoydzbpsik@gmail.com,202.37,33.36
17586,qbkqhnmrpf@gmail.com,94.15,118.73
17587,njywuixjlh@gmail.com,30.85,211.38
17588,lxuucuznuu@gmail.com,103.63,27.54
17589,kolsppmezl@gmail.com,60.91,71.76
17590,hyevbtutrn@gmail.com,77.23,66.91
17591,csdxuthzio@gmail.com,124.49,65.86
17592,cmihdvqptm@gmail.com,44.08,168.06
17593,miktslzvhd@gmail.com,110.52,18.75
17594,yeppiiiolc@gmail.com,141.03,61.96
17595,ddaqdzujza@gmail.com,158.96,179.66
17596,ovzrhvpziu@gmail.com,128.35,172.27
17597,jrjbgjhtwi@gmail.com,160.3,233.09
17598,vbdgtlqxsx@gmail.com,183.25,23.03
17599,uqaeulumfb@gmail.com,17.9,105.97
17600,zgrswgxttk@gmail.com,168.4,180.97
17601,mskzjwvwsb@gmail.com,97.15,233.71
17602,vkowxeqtkf@gmail.com,60.1,225.55
17603,ozsrwisvfw@gmail.com,105.69,16.36
17604,zjswhnfytd@gmail.com,137.33,48.67
17605,jlqdhsqvqx@gmail.com,116.64,132.29
17606,agkcnhbfdt@gmail.com,201.14,223.56
17607,wgiodrcdbk@gmail.com,197.0,98.15
17608,iuvljbjvpf@gmail.com,213.5,173.92
17609,fpgpixjbqx@gmail.com,71.54,184.89
17610,auiiojljvf@gmail.com,110.96,123.53
17611,qsvekacqfy@gmail.com,150.67,195.71
17612,crdyycteaw@gmail.com,32.54,230.14
17613,lpvssjpbwn@gmail.com,151.31,238.63
17614,oxlkngkghw@gmail.com,99.77,118.76
17615,wyxbprknbm@gmail.com,66.49,77.37
17616,musbmzzvdf@gmail.com,15.39,109.92
17617,fmktzhcalp@gmail.com,153.01,85.03
17618,gewqmzovfu@gmail.com,96.91,76.54
17619,ttpllpaqha@gmail.com,43.3,245.69
17620,pozarkvkwq@gmail.com,72.89,207.01
17621,qolzsyirez@gmail.com,16.28,191.17
17622,tmfhtodtmu@gmail.com,11.55,150.03
17623,yzzbyrpztp@gmail.com,240.15,159.04
17624,vfsnzzqcqt@gmail.com,145.2,33.68
17625,xfulapnlxl@gmail.com,146.09,166.01
17626,njjxuxodwl@gmail.com,11.99,105.26
17627,fpwqveukyt@gmail.com,55.31,225.24
17628,ijpqcajfdf@gmail.com,194.17,12.8
17629,urkowzyzcv@gmail.com,206.42,221.32
17630,pbsntkyuyg@gmail.com,76.04,28.14
17631,gdbvdsehkp@gmail.com,241.08,23.39
17632,itkpidwnrb@gmail.com,58.42,169.11
17633,zmctfsgwyh@gmail.com,212.1,60.55
17634,bwwfhfeixq@gmail.com,88.66,221.2
17635,fhlklnzkba@gmail.com,80.35,161.84
17636,mdqummumlv@gmail.com,42.69,133.82
17637,baujogepic@gmail.com,153.27,206.01
17638,fmkghejscz@gmail.com,51.48,15.9
17639,ncsycymjgw@gmail.com,29.4,20.2
17640,ybeceymplp@gmail.com,159.68,6.38
17641,ygshgovmkq@gmail.com,139.53,239.78
17642,nwzkwzusfk@gmail.com,1.44,27.35
17643,xkxqvjjcal@gmail.com,212.31,183.56
17644,quhtrepsxd@gmail.com,147.58,22.62
17645,yiqdksmjun@gmail.com,106.65,184.8
17646,akibzsbfdf@gmail.com,138.4,70.38
17647,gmljztetnq@gmail.com,83.74,42.27
17648,hkkofckdur@gmail.com,194.5,147.42
17649,zqpckyofhv@gmail.com,104.43,152.37
17650,icfyusxldl@gmail.com,99.35,215.36
17651,kqdhqllvii@gmail.com,220.41,144.58
17652,hbmxpozowh@gmail.com,181.93,240.45
17653,exnijukrmx@gmail.com,88.94,73.66
17654,mevugdmxrs@gmail.com,222.15,209.77
17655,ttuvomwuwc@gmail.com,22.43,187.56
17656,ccailuywwx@gmail.com,143.01,233.83
17657,ehlodzrzbo@gmail.com,8.29,92.76
17658,uexxubbfcv@gmail.com,59.33,226.27
17659,tuopxoukvt@gmail.com,108.86,61.64
17660,espmgjwdvy@gmail.com,29.32,231.51
17661,rmmpmmjqkm@gmail.com,88.73,30.3
17662,vkwpqdfkie@gmail.com,149.68,79.46
17663,eawiozhqix@gmail.com,117.29,132.09
17664,lghqjgzmuu@gmail.com,47.05,153.52
17665,dmquowrbbz@gmail.com,65.63,49.41
17666,aimebibhiu@gmail.com,147.76,185.43
17667,tfodvzmazn@gmail.com,84.15,96.97
17668,xiamcypxza@gmail.com,147.69,132.92
17669,kzmfqjyleb@gmail.com,199.9,204.0
17670,qbjqurgvgz@gmail.com,211.46,70.77
17671,kqekivvpmk@gmail.com,48.49,191.37
17672,eaedoobgzf@gmail.com,159.33,82.85
17673,xjgroxlrlw@gmail.com,150.5,38.17
17674,ymvczjfcfv@gmail.com,100.24,58.46
17675,dputtshwcl@gmail.com,220.62,185.11
17676,kibhdwjski@gmail.com,142.98,73.71
17677,wkemuhpxum@gmail.com,220.73,167.04
17678,eqivrrsurr@gmail.com,97.94,8.53
17679,ahmanquxaz@gmail.com,232.13,8.59
17680,vxsxrclbnr@gmail.com,225.71,15.08
17681,oglohyyxkk@gmail.com,209.49,168.59
17682,watxuldzli@gmail.com,122.58,130.33
17683,pweckqfqrk@gmail.com,93.16,103.89
17684,zslqpalnrq@gmail.com,92.11,42.5
17685,ssxlghwznw@gmail.com,92.7,160.44
17686,ujcgknljif@gmail.com,209.03,106.04
17687,hwpjtgigpd@gmail.com,197.87,29.14
17688,qjfvxfvpij@gmail.com,183.11,174.67
17689,zyayrjdnlq@gmail.com,222.56,2.89
17690,zcpxfzldni@gmail.com,171.03,60.62
17691,fdcuxqygou@gmail.com,199.85,119.83
17692,tvzwsnxdzf@gmail.com,103.02,188.81
17693,mqewzbkgbu@gmail.com,229.21,17.6
17694,rswgiggcot@gmail.com,86.25,219.68
17695,yffxnbrluu@gmail.com,101.19,129.56
17696,ckwzcnzvwx@gmail.com,172.7,204.29
17697,qxiqtxjgae@gmail.com,150.19,116.23
17698,fmzdafdnrd@gmail.com,211.12,92.87
17699,zxpqkxdnbn@gmail.com,28.72,3.93
17700,rzsadmalpb@gmail.com,122.92,66.78
17701,nvibgjrhcm@gmail.com,46.89,230.64
17702,rhmkcoddag@gmail.com,136.26,19.94
17703,qxwaeshfmi@gmail.com,172.75,66.61
17704,blkcefnoip@gmail.com,216.07,98.17
17705,shtdyrgddy@gmail.com,139.26,239.42
17706,zhpmezgpai@gmail.com,42.84,101.21
17707,njhfuiqioa@gmail.com,190.1,61.78
17708,fhdyryjrbd@gmail.com,13.57,125.1
17709,struqtwnzo@gmail.com,188.17,100.88
17710,tpwkrthjna@gmail.com,158.43,132.38
17711,hcvbphfgkk@gmail.com,163.55,176.76
17712,gzrodogkql@gmail.com,247.06,163.98
17713,vzycrlkpxk@gmail.com,3.6,80.71
17714,lzptwyvltj@gmail.com,156.4,114.31
17715,pkazoslkyn@gmail.com,87.52,78.83
17716,ylaoawipcp@gmail.com,120.2,116.04
17717,kkveyjpqqr@gmail.com,211.73,62.29
17718,qvezgbnrdl@gmail.com,8.1,198.08
17719,sxtbujgjea@gmail.com,159.75,69.06
17720,nspdlvurrn@gmail.com,176.69,80.48
17721,htydutxquw@gmail.com,219.34,127.29
17722,hdlkrsylgn@gmail.com,96.85,2.64
17723,ousztgtuuw@gmail.com,138.57,148.19
17724,puecgxfzkd@gmail.com,97.62,75.63
17725,rueoptdoox@gmail.com,138.35,143.67
17726,utiigzclnw@gmail.com,104.31,131.49
17727,cumwjuwesv@gmail.com,203.91,113.13
17728,dsvnsxjrnz@gmail.com,238.03,73.72
17729,zkwrdnsfuo@gmail.com,95.49,30.8
17730,pjtyyihakq@gmail.com,199.38,15.34
17731,prteahrgaj@gmail.com,232.55,111.04
17732,skpbdwusyh@gmail.com,175.63,78.14
17733,kurwnffuqa@gmail.com,234.63,25.48
17734,urlajslnvn@gmail.com,203.6,122.38
17735,whavuhqabq@gmail.com,128.83,115.37
17736,lgbtwjrwka@gmail.com,83.43,140.59
17737,qelvnjxegm@gmail.com,115.22,18.54
17738,pemxfwmvgq@gmail.com,249.13,57.88
17739,kddgggflww@gmail.com,102.87,167.03
17740,rlxjshlxcf@gmail.com,124.93,175.08
17741,xqksqiqjdn@gmail.com,147.0,236.41
17742,sohhudqgub@gmail.com,114.05,93.85
17743,eylcgcrsfl@gmail.com,22.58,142.91
17744,ojvpixqogz@gmail.com,32.34,194.71
17745,qjlkpawanb@gmail.com,159.09,132.27
17746,toietgdfjq@gmail.com,42.01,95.3
17747,oqndigzaes@gmail.com,63.09,7.7
17748,edhuvkjcml@gmail.com,78.35,190.55
17749,vehzplvhfs@gmail.com,1.67,217.02
17750,hfcruozxfp@gmail.com,172.95,56.25
17751,uxruuvijsv@gmail.com,249.36,41.05
17752,irlrqmjngx@gmail.com,248.11,211.86
17753,ervhoiavim@gmail.com,238.62,206.04
17754,nkpdvbkkdm@gmail.com,19.15,21.11
17755,zbbmjlywlr@gmail.com,57.14,229.53
17756,eoddaxqbrz@gmail.com,205.49,183.95
17757,daykcpzega@gmail.com,93.41,173.03
17758,woxhazysrv@gmail.com,180.85,246.79
17759,sptwfnhtoo@gmail.com,176.42,81.86
17760,qgosiqazyk@gmail.com,34.29,57.8
17761,hkznsoodhe@gmail.com,127.93,236.07
17762,uxxcojejqw@gmail.com,17.88,21.19
17763,vjbnyfbnnb@gmail.com,220.16,27.58
17764,jznzbzkhju@gmail.com,9.5,58.16
17765,wqegbljirl@gmail.com,79.41,35.84
17766,akimrbxbpj@gmail.com,12.87,135.91
17767,xmuyzxpyzz@gmail.com,160.97,56.55
17768,fsnlsfxvxb@gmail.com,29.82,150.46
17769,ndzgwtxphs@gmail.com,116.73,164.39
17770,mcgsrdwbrb@gmail.com,52.84,246.0
17771,elkpkpcjry@gmail.com,78.81,227.74
17772,mkmareprzv@gmail.com,163.31,143.85
17773,cvirndmhtl@gmail.com,248.8,86.48
17774,pnbgpswirl@gmail.com,108.81,170.55
17775,ahlagjbzft@gmail.com,160.33,126.07
17776,dpljtjmzjk@gmail.com,195.2,162.97
17777,nrnvkdpzmg@gmail.com,95.69,81.54
17778,tjhpckgxri@gmail.com,10.71,168.13
17779,ryxupsuwtr@gmail.com,62.68,227.0
17780,iscktghtyv@gmail.com,235.38,148.35
17781,jiiwlahfdx@gmail.com,247.34,241.09
17782,oskjwartek@gmail.com,7.18,43.1
17783,kqlwxzhfmj@gmail.com,140.7,129.58
17784,ncxgfynyjn@gmail.com,3.87,239.87
17785,tnbregeiqe@gmail.com,28.25,210.37
17786,fheiyuywxz@gmail.com,73.73,57.67
17787,qjjlizejnr@gmail.com,19.7,201.19
17788,ktkedhupai@gmail.com,202.56,119.54
17789,virvcwskws@gmail.com,40.63,149.37
17790,iltdwgjcmx@gmail.com,39.71,139.45
17791,jxvmagqxdh@gmail.com,95.74,15.08
17792,sxdcmnvuxf@gmail.com,118.26,8.92
17793,nelzwbgvaw@gmail.com,84.89,27.03
17794,oyjjoqjxuj@gmail.com,87.67,165.71
17795,rfuhkfosha@gmail.com,208.67,46.65
17796,pdjksqbtvh@gmail.com,18.52,138.28
17797,ahnipgsojg@gmail.com,90.26,89.57
17798,kggvxwuqtu@gmail.com,48.37,246.98
17799,rkqyijrert@gmail.com,244.89,34.53
17800,abqdtidnmb@gmail.com,147.97,223.56
17801,lzvrthghgt@gmail.com,248.01,8.28
17802,xzbzjcwkgc@gmail.com,74.98,19.14
17803,kmebxjmygd@gmail.com,153.23,202.59
17804,bzrsizjqlv@gmail.com,181.59,147.3
17805,rdrfmzvirf@gmail.com,165.97,75.53
17806,tncwtxgnyc@gmail.com,62.72,155.46
17807,dtsgwqpvna@gmail.com,34.06,195.27
17808,edfzhubtqp@gmail.com,135.99,179.09
17809,zfpvdqxtdm@gmail.com,60.31,97.76
17810,adxucbccmr@gmail.com,114.77,17.82
17811,bnaftuqftu@gmail.com,37.42,225.95
17812,zlrxyoollk@gmail.com,123.63,152.69
17813,onvleekdeu@gmail.com,127.41,182.17
17814,quqrahejxp@gmail.com,4.41,165.03
17815,svcpvjuktt@gmail.com,219.31,69.22
17816,yfeioqfebz@gmail.com,62.78,152.66
17817,sintzmreki@gmail.com,244.1,153.15
17818,svhywczfhb@gmail.com,10.74,40.13
17819,zrhyjoxqzm@gmail.com,49.08,181.28
17820,ruhmlojeqx@gmail.com,79.82,189.53
17821,wxnudwhikk@gmail.com,150.12,224.11
17822,kixhkmrqpl@gmail.com,75.02,65.1
17823,rnzfehjmzj@gmail.com,180.54,237.43
17824,lpucrzchww@gmail.com,230.99,4.98
17825,ftqjbwpnjs@gmail.com,172.14,115.08
17826,vccrrekpgd@gmail.com,5.4,142.42
17827,cuhcfvhtyt@gmail.com,207.11,232.12
17828,yyrsdgpytg@gmail.com,145.76,98.43
17829,syxdwryait@gmail.com,196.49,49.97
17830,wgoslzccyd@gmail.com,185.47,20.45
17831,utscxlnvxf@gmail.com,231.12,209.51
17832,femnhrzohk@gmail.com,82.21,121.02
17833,idiwjoudvb@gmail.com,203.22,226.29
17834,tsgycimeeu@gmail.com,45.07,143.79
17835,cdxcysyiue@gmail.com,144.31,134.45
17836,demfbtiujo@gmail.com,118.02,84.24
17837,oseftzdyts@gmail.com,225.31,58.68
17838,sdalzomuux@gmail.com,159.7,33.51
17839,ulluesaiug@gmail.com,37.83,98.78
17840,htfvnvrlvf@gmail.com,22.22,244.47
17841,amcvelvxft@gmail.com,234.16,112.73
17842,xmqtypzwxq@gmail.com,22.85,136.1
17843,tnjrekwnjz@gmail.com,118.07,107.28
17844,pmoduvrwbt@gmail.com,232.37,240.92
17845,yugcjhmnvv@gmail.com,80.63,242.07
17846,ebcwdvrabl@gmail.com,4.79,166.68
17847,xdlgzvihwr@gmail.com,72.55,5.42
17848,idbjhlmwis@gmail.com,163.71,46.9
17849,svwrdyubwp@gmail.com,108.79,212.44
17850,lzanvdsqwz@gmail.com,176.81,23.18
17851,gbvaakmygj@gmail.com,232.42,180.37
17852,ndsvdyciba@gmail.com,160.02,35.55
17853,oizwdkdwyc@gmail.com,195.15,11.1
17854,oryiutauqd@gmail.com,63.02,80.34
17855,omqalwbeuz@gmail.com,49.78,229.74
17856,wpogytyiox@gmail.com,157.94,64.12
17857,lygevmephd@gmail.com,90.34,29.52
17858,qpjwjnlmgc@gmail.com,113.43,36.93
17859,jpeelxrpqu@gmail.com,66.88,166.86
17860,wrjcmfwdgc@gmail.com,139.04,174.21
17861,rwvnfszagl@gmail.com,55.95,223.15
17862,melpbspemv@gmail.com,36.34,191.22
17863,zvegfjnhhy@gmail.com,164.5,227.93
17864,dbrworoyum@gmail.com,47.0,149.1
17865,gazepheaqq@gmail.com,248.81,55.97
17866,vehfvgshqi@gmail.com,229.02,39.47
17867,topukkvbkx@gmail.com,193.22,86.92
17868,gtdxzkezyw@gmail.com,138.52,160.89
17869,kcdcdemufp@gmail.com,159.91,10.12
17870,kwkheykvwj@gmail.com,13.77,9.74
17871,lhenxrhwoa@gmail.com,17.04,99.5
17872,fcjynlhsqy@gmail.com,146.16,210.27
17873,wxgdamidef@gmail.com,172.87,226.1
17874,avgyhrtqii@gmail.com,202.47,113.13
17875,onnbfidwgu@gmail.com,169.16,152.58
17876,wkkhfvcvno@gmail.com,202.04,203.99
17877,kiycizyalu@gmail.com,233.88,84.85
17878,eoqoqzdxvj@gmail.com,78.38,16.13
17879,kbfxczaqbu@gmail.com,185.14,158.93
17880,kviwkkfnot@gmail.com,134.4,211.97
17881,okyzfvowhj@gmail.com,31.24,204.44
17882,dpoypoopfm@gmail.com,77.33,91.46
17883,zipbwnogmw@gmail.com,2.66,167.64
17884,ykzpuhkfgj@gmail.com,144.35,104.76
17885,bmrpomwegq@gmail.com,38.96,116.65
17886,yetyjeufcw@gmail.com,26.44,33.13
17887,qjeyyjnovb@gmail.com,29.37,133.17
17888,xvdiqdlwoe@gmail.com,27.51,158.76
17889,cfttvkwdtc@gmail.com,130.53,182.07
17890,vihhtnfuut@gmail.com,50.45,99.83
17891,zopyrmoumx@gmail.com,147.57,53.12
17892,nhfegszyqn@gmail.com,197.33,120.7
17893,oyrvxnqxel@gmail.com,230.95,185.33
17894,outlflivpa@gmail.com,43.85,146.44
17895,okgmftjgur@gmail.com,183.77,49.29
17896,xyifcjngow@gmail.com,235.53,4.95
17897,qgjvxaeaia@gmail.com,36.03,215.68
17898,aqjayunhzz@gmail.com,235.36,44.69
17899,xoghycynmv@gmail.com,19.72,93.52
17900,xnbggpvwkd@gmail.com,102.07,11.56
17901,ptswtwqcel@gmail.com,61.45,124.42
17902,nvokxyxxsl@gmail.com,155.46,133.36
17903,bjgdjaserf@gmail.com,169.7,240.24
17904,duhgopgmlr@gmail.com,175.37,97.26
17905,mxfqmyfiqm@gmail.com,47.62,50.64
17906,egzruglhsl@gmail.com,183.17,178.19
17907,lyjikunzoa@gmail.com,170.37,47.23
17908,cpeucztsjx@gmail.com,164.29,29.16
17909,mwmeighclc@gmail.com,112.35,61.93
17910,tcdztmryzz@gmail.com,127.96,176.31
17911,bzyjzyiazu@gmail.com,228.0,25.19
17912,lhrvyukpom@gmail.com,101.13,86.0
17913,vcrtbrvpbn@gmail.com,57.49,122.64
17914,owpbshxbui@gmail.com,96.88,36.58
17915,qlbiodmcgc@gmail.com,50.87,87.67
17916,uypiyqwuhi@gmail.com,38.68,12.68
17917,rltnkpledh@gmail.com,151.96,78.69
17918,uzfrqlndxh@gmail.com,216.04,49.27
17919,qwkscfnmyc@gmail.com,82.76,120.53
17920,csvogwtjyx@gmail.com,94.27,58.29
17921,aodsgimlch@gmail.com,200.82,190.17
17922,yctclajgsj@gmail.com,224.05,232.6
17923,avspitljti@gmail.com,240.75,149.37
17924,wkxhgzsuft@gmail.com,41.68,50.67
17925,pamovuwyjm@gmail.com,123.85,9.45
17926,fxvoezwztj@gmail.com,121.78,162.15
17927,jpiaclcigr@gmail.com,84.29,142.81
17928,vhyoeelvyt@gmail.com,245.23,194.47
17929,hfjvjoasnp@gmail.com,21.25,209.73
17930,sjrpcdiekm@gmail.com,206.92,218.73
17931,zsawctvwrt@gmail.com,25.79,24.36
17932,cufrbzowum@gmail.com,112.51,149.6
17933,bsbigjfssa@gmail.com,41.03,38.36
17934,ovvknviryd@gmail.com,137.17,65.55
17935,ogseywyjry@gmail.com,246.47,162.01
17936,jydfdjewtg@gmail.com,196.93,144.2
17937,gszbljldmt@gmail.com,171.72,191.19
17938,ydtuyvjokr@gmail.com,28.63,51.62
17939,kjrncstxeg@gmail.com,130.19,96.36
17940,lgzabxwzyr@gmail.com,246.0,143.14
17941,wfiamiticj@gmail.com,165.02,234.69
17942,elkoybdroo@gmail.com,87.53,226.63
17943,coblolmhpw@gmail.com,6.86,155.71
17944,upsehffsqu@gmail.com,177.37,97.64
17945,woxsjzgvpg@gmail.com,90.86,233.03
17946,wdupemmgeg@gmail.com,158.68,184.93
17947,qpobziqyeb@gmail.com,145.34,46.08
17948,ommjkiefap@gmail.com,25.85,25.81
17949,gvrlkpdnqf@gmail.com,39.56,108.95
17950,myrrjzbooz@gmail.com,80.65,198.98
17951,ydlvchexpv@gmail.com,106.72,73.38
17952,lupqvlbamb@gmail.com,237.56,112.17
17953,nkhtwqplye@gmail.com,9.83,128.36
17954,celcfcuxdu@gmail.com,10.49,110.06
17955,eqnwlorfvj@gmail.com,94.13,157.23
17956,bdwojosoir@gmail.com,137.17,218.12
17957,poofuhqswu@gmail.com,81.24,190.75
17958,rftkidtzgk@gmail.com,186.26,214.26
17959,dzqfbovpko@gmail.com,152.53,121.23
17960,dqapclsawp@gmail.com,101.55,239.21
17961,kohcpgzgrw@gmail.com,183.03,241.01
17962,ervylvoget@gmail.com,23.62,149.68
17963,seqvrysciq@gmail.com,164.33,228.15
17964,ysjbgvxooz@gmail.com,73.9,67.02
17965,diggruuxjq@gmail.com,127.39,153.05
17966,btprvvgzfr@gmail.com,102.29,219.65
17967,dzwuoqtomd@gmail.com,93.67,5.11
17968,drpdhjekzl@gmail.com,164.38,39.08
17969,hloalztofa@gmail.com,2.86,199.25
17970,mfgelwkpxi@gmail.com,107.83,101.03
17971,ruynherwuv@gmail.com,38.31,157.76
17972,ptbsjsgqoq@gmail.com,143.4,77.65
17973,ytmydzzyve@gmail.com,28.15,80.46
17974,hudynhearl@gmail.com,167.93,2.24
17975,xvjeasjlug@gmail.com,34.84,129.16
17976,wmdjivyaxb@gmail.com,81.54,149.16
17977,htbiqlsdke@gmail.com,77.89,73.53
17978,yrezmzxdfk@gmail.com,35.59,49.7
17979,vkztltcnxi@gmail.com,65.78,28.98
17980,mrlorzmoxg@gmail.com,143.26,1.88
17981,dpqipdqfpa@gmail.com,51.26,202.22
17982,lyoyeozctp@gmail.com,86.21,139.58
17983,tfucvtpmiz@gmail.com,236.46,154.11
17984,xrpgbsrwyb@gmail.com,27.99,198.57
17985,pfktgdlrfk@gmail.com,145.91,4.22
17986,pfhckcvfho@gmail.com,162.25,109.5
17987,bbitcivdcn@gmail.com,155.61,146.91
17988,azfaqbijpv@gmail.com,231.53,203.74
17989,rzpekofwwi@gmail.com,91.45,121.68
